日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報
2017/04/28 16:53:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:53:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:53:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:43,58C232FFFE576746,ﾐﾆFA-MARS,0,0,0,9,1
2017/04/28 16:54:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:50,58C232FFFE576746,ﾐﾆFA-MARS,0,0,1,9,0
2017/04/28 16:54:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:54:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:54:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:55:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:55:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:34,58C232FFFE576746,ﾐﾆFA-MARS,0,0,0,9,1
2017/04/28 16:56:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
